date,pk,pitcher_id,name,team,opp,home,hand,season_so,season_bf,season_gs,season_ip,prior_so,prior_bf,bf_l5,bf_season,exp_bf,p_pit,f_pit,lineup_src,lineup_n,lineup_k,f_lineup,pk_pa,exp_k,p_over_3.5,p_over_4.5,p_over_5.5,p_over_6.5,p_over_7.5,p_over_8.5,line_dk,over_dk,under_dk,line_fd,over_fd,under_fd,line_mgm,over_mgm,under_mgm,line_czr,over_czr,under_czr,alts,cons_line,p_over_cons,fair_over,fair_under,best_side,best_book,best_line,best_price,best_edge,odds_at,built_at
2026-09-24,823326,681517,Kyle Leahy,St. Louis Cardinals,Pittsburgh Pirates,0,R,129,587,29,138.0,80,363,14.67,20.83,17.75,0.22,0.994,confirmed,9,0.2171,0.981,0.2159,3.83,0.5396,0.3489,0.1979,0.099,0.0439,0.0174,3.5,129,-165,3.5,132,-170,2.5,-155,115,,,,"{""dk"":{""1.5"":[-532,null],""2.5"":[-175,null],""3.5"":[130,null],""4.5"":[281,null],""5.5"":[589,null],""6.5"":[1120,null]},""fd"":{""2.5"":[-225,null],""3.5"":[132,null],""4.5"":[280,null],""5.5"":[600,null]},""mgm"":{""5.5"":[850,null],""6.5"":[1450,null],""3.5"":[170,null],""4.5"":[400,null],""2.5"":[-155,null]},""czr"":{""1.5"":[-1250,null],""2.5"":[-218,null],""3.5"":[124,null],""4.5"":[275,null],""5.5"":[625,null]}}",3.5,0.5396,-117,+117,over,mgm,3.5,170,0.1692,2026-09-24T15:31:21Z,2026-09-24T16:00:06Z
2026-09-24,823326,694973,Paul Skenes,Pittsburgh Pirates,St. Louis Cardinals,1,R,192,689,31,168.0,216,733,22.0,22.51,22.25,0.2787,1.26,confirmed,9,0.2065,0.934,0.2615,5.69,0.8156,0.6762,0.5128,0.3531,0.2201,0.1242,5.5,-138,108,5.5,-125,-102,5.5,-105,-125,,,,"{""dk"":{""2.5"":[-3600,null],""3.5"":[-810,null],""4.5"":[-315,null],""5.5"":[-139,null],""6.5"":[151,null],""7.5"":[311,null],""8.5"":[650,null],""9.5"":[1320,null]},""fd"":{""2.5"":[-3500,null],""3.5"":[-770,null],""4.5"":[-310,null],""5.5"":[-125,null],""6.5"":[154,null],""7.5"":[320,null],""8.5"":[680,null]},""mgm"":{""3.5"":[-500,null],""7.5"":[325,null],""6.5"":[180,null],""5.5"":[-110,null],""4.5"":[-220,null]},""czr"":{""9.5"":[1000,null],""3.5"":[-950,null],""4.5"":[-310,null],""5.5"":[-121,null],""6.5"":[150,null],""7.5"":[280,null],""8.5"":[525,null]}}",5.5,0.5128,-105,+105,under,dk,5.5,108,0.0339,2026-09-24T15:31:21Z,2026-09-24T16:00:06Z
2026-09-24,824059,689818,David Sandlin,Chicago White Sox,Kansas City Royals,0,R,33,145,5,34.3,0,0,21.67,21.32,21.49,0.2239,1.012,confirmed,9,0.2034,0.919,0.2059,4.27,0.6196,0.4316,0.2668,0.1466,0.0719,0.0316,3.5,-110,-116,3.5,100,-128,3.5,100,-135,,,,"{""dk"":{""1.5"":[-1000,null],""2.5"":[-287,null],""3.5"":[-110,null],""4.5"":[211,null],""5.5"":[487,null],""6.5"":[1120,null]},""fd"":{""2.5"":[-310,null],""3.5"":[100,null],""4.5"":[220,null],""5.5"":[480,null]},""mgm"":{""2.5"":[-250,null],""3.5"":[100,null],""6.5"":[875,null],""5.5"":[450,null],""4.5"":[225,null]},""czr"":{""1.5"":[-1700,null],""2.5"":[-310,null],""3.5"":[-106,null],""4.5"":[200,null],""5.5"":[425,null],""6.5"":[1000,null]}}",3.5,0.6196,-163,+163,over,mgm,3.5,100,0.1542,2026-09-24T15:31:21Z,2026-09-24T16:00:06Z
2026-09-24,824059,677976,Randy Dobnak,Kansas City Royals,Chicago White Sox,1,R,48,308,12,73.0,1,19,22.0,22.19,22.09,0.1758,0.795,confirmed,9,0.2374,1.073,0.1894,4.12,0.5908,0.4012,0.2413,0.129,0.0616,0.0264,3.5,-104,-122,3.5,-104,-122,3.5,-110,-120,,,,"{""dk"":{""1.5"":[-1020,null],""2.5"":[-280,null],""3.5"":[-105,null],""4.5"":[232,null],""5.5"":[544,null],""6.5"":[1260,null]},""fd"":{""2.5"":[-330,null],""3.5"":[-104,null],""4.5"":[215,null],""5.5"":[480,null]},""mgm"":{""2.5"":[-200,null],""5.5"":[500,null],""6.5"":[950,null],""3.5"":[115,null],""4.5"":[250,null]},""czr"":{""1.5"":[-2000,null],""2.5"":[-335,null],""3.5"":[-108,null],""4.5"":[200,null],""5.5"":[450,null],""6.5"":[1000,null]}}",3.5,0.5908,-144,+144,over,mgm,3.5,115,0.1256,2026-09-24T15:31:21Z,2026-09-24T16:00:06Z
2026-09-24,824623,663969,Tyler Phillips,Miami Marlins,Chicago Cubs,0,R,99,520,19,122.7,52,313,19.67,19.64,19.66,0.1896,0.857,confirmed,9,0.212,0.958,0.1814,3.58,0.4856,0.2984,0.1606,0.0762,0.0321,0.0121,3.5,-114,-112,3.5,-115,-111,3.5,-105,-125,,,,"{""dk"":{""1.5"":[-900,null],""2.5"":[-276,null],""3.5"":[-116,null],""4.5"":[197,null],""5.5"":[428,null],""6.5"":[920,null]},""fd"":{""2.5"":[-320,null],""3.5"":[-115,null],""4.5"":[190,null],""5.5"":[420,null]},""mgm"":{""6.5"":[950,null],""4.5"":[225,null],""3.5"":[-105,null],""5.5"":[475,null],""2.5"":[-275,null]},""czr"":{""2.5"":[-360,null],""3.5"":[-114,null],""4.5"":[186,null],""5.5"":[400,null],""6.5"":[900,null]}}",3.5,0.4856,+106,-106,under,fd,3.5,-111,0.0186,2026-09-24T15:31:21Z,2026-09-24T16:00:06Z
2026-09-24,822842,804267,Zac Thornton,New York Mets,Texas Rangers,0,L,59,318,14,79.3,0,0,24.0,22.45,23.22,0.1993,0.901,confirmed,9,0.2323,1.05,0.2095,4.77,0.6994,0.5228,0.3508,0.211,0.114,0.0555,,,,,,,,,,,,,,,,,,,,,,,2026-09-24T15:31:21Z,2026-09-24T16:00:06Z
2026-09-24,824298,593958,Eduardo Rodriguez,Arizona Diamondbacks,Colorado Rockies,0,L,140,761,31,183.7,143,694,24.67,24.41,24.54,0.1893,0.856,confirmed,9,0.2222,1.004,0.1902,4.71,0.6885,0.5098,0.339,0.2024,0.1088,0.0528,4.5,-126,-101,4.5,-132,104,4.5,-140,105,,,,"{""dk"":{""2.5"":[-860,null],""3.5"":[-289,null],""4.5"":[-123,null],""5.5"":[175,null],""6.5"":[371,null],""7.5"":[820,null],""8.5"":[1640,null]},""fd"":{""2.5"":[-1200,null],""3.5"":[-350,null],""4.5"":[-132,null],""5.5"":[164,null],""6.5"":[360,null]},""mgm"":{""3.5"":[-325,null],""2.5"":[-900,null],""4.5"":[-155,null],""6.5"":[250,null],""5.5"":[130,null]},""czr"":{""2.5"":[-1450,null],""3.5"":[-360,null],""4.5"":[-130,null],""5.5"":[146,null],""6.5"":[295,null],""7.5"":[600,null],""8.5"":[1200,null]}}",4.5,0.5098,-104,+104,under,mgm,4.5,105,0.0348,2026-09-24T15:31:21Z,2026-09-24T16:00:06Z
2026-09-24,824623,571510,Matthew Boyd,Chicago Cubs,Miami Marlins,1,L,93,493,21,119.7,154,718,23.67,23.82,23.74,0.1965,0.888,confirmed,9,0.218,0.986,0.1936,4.6,0.672,0.4905,0.3206,0.1877,0.0987,0.0468,4.5,-108,-118,4.5,-113,-113,4.5,-115,-115,,,,"{""dk"":{""2.5"":[-750,null],""3.5"":[-257,null],""4.5"":[-108,null],""5.5"":[202,null],""6.5"":[429,null],""7.5"":[910,null]},""fd"":{""2.5"":[-1000,null],""3.5"":[-310,null],""4.5"":[-113,null],""5.5"":[196,null],""6.5"":[400,null]},""mgm"":{""2.5"":[-650,null],""3.5"":[-250,null],""5.5"":[180,null],""4.5"":[-115,null],""6.5"":[350,null]},""czr"":{""2.5"":[-1200,null],""3.5"":[-290,null],""4.5"":[-112,null],""5.5"":[179,null],""6.5"":[360,null],""7.5"":[750,null]}}",4.5,0.4905,+104,-104,under,fd,4.5,-113,0.0095,2026-09-24T15:31:21Z,2026-09-24T16:16:13Z
2026-09-24,822842,677958,Kumar Rocker,Texas Rangers,New York Mets,1,R,134,627,26,143.0,56,287,21.0,21.75,21.38,0.2118,0.957,confirmed,9,0.2116,0.956,0.2025,4.2,0.6067,0.4178,0.255,0.1382,0.0668,0.029,4.5,109,-139,4.5,124,-160,4.5,115,-155,,,,"{""dk"":{""1.5"":[-1360,null],""2.5"":[-432,null],""3.5"":[-189,null],""4.5"":[110,null],""5.5"":[219,null],""6.5"":[428,null],""7.5"":[840,null],""8.5"":[1580,null]},""fd"":{""2.5"":[-620,null],""3.5"":[-215,null],""4.5"":[124,null],""5.5"":[255,null],""6.5"":[560,null]},""mgm"":{""6.5"":[475,null],""5.5"":[240,null],""4.5"":[115,null],""3.5"":[-190,null],""2.5"":[-500,null]},""czr"":{""2.5"":[-675,null],""3.5"":[-213,null],""4.5"":[116,null],""5.5"":[230,null],""6.5"":[475,null],""7.5"":[1000,null]}}",4.5,0.4178,+139,-139,under,dk,4.5,-139,0.0335,2026-09-24T15:31:21Z,2026-09-24T16:16:13Z
2026-09-24,824298,685299,Tanner Gordon,Colorado Rockies,Arizona Diamondbacks,1,R,84,448,11,100.3,62,337,23.0,22.35,22.68,0.1907,0.862,confirmed,9,0.1948,0.881,0.1672,3.8,0.5281,0.3389,0.1919,0.0964,0.0432,0.0174,3.5,-106,-121,3.5,-104,-122,3.5,-110,-120,,,,"{""dk"":{""1.5"":[-870,null],""2.5"":[-260,null],""3.5"":[-103,null],""4.5"":[226,null],""5.5"":[522,null],""6.5"":[1140,null]},""fd"":{""2.5"":[-320,null],""3.5"":[-104,null],""4.5"":[215,null],""5.5"":[470,null]},""mgm"":{""6.5"":[600,null],""3.5"":[-130,null],""5.5"":[325,null],""4.5"":[165,null],""2.5"":[-300,null]},""czr"":{""1.5"":[-2000,null],""2.5"":[-310,null],""3.5"":[-106,null],""4.5"":[205,null],""5.5"":[450,null],""6.5"":[1000,null]}}",3.5,0.5281,-112,+112,over,fd,3.5,-104,0.0469,2026-09-24T15:31:21Z,2026-09-24T16:45:46Z
