date,pk,pitcher_id,name,team,opp,home,hand,season_so,season_bf,season_gs,season_ip,prior_so,prior_bf,bf_l5,bf_season,exp_bf,p_pit,f_pit,lineup_src,lineup_n,lineup_k,f_lineup,pk_pa,exp_k,p_over_3.5,p_over_4.5,p_over_5.5,p_over_6.5,p_over_7.5,p_over_8.5,line_dk,over_dk,under_dk,line_fd,over_fd,under_fd,line_mgm,over_mgm,under_mgm,line_czr,over_czr,under_czr,alts,cons_line,p_over_cons,fair_over,fair_under,best_side,best_book,best_line,best_price,best_edge,odds_at,built_at
2026-08-20,824474,700241,Michael McGreevy,St. Louis Cardinals,Cincinnati Reds,0,R,91,538,24,132.0,58,400,22.88,22.4,22.76,0.1695,0.767,confirmed,9,0.2417,1.093,0.1864,4.24,0.612,0.4237,0.2607,0.1429,0.0701,0.031,4.5,-101,-127,4.5,100,-128,4.5,-120,-120,,,,"{""fd"":{""2.5"":[-850,null],""3.5"":[-265,null],""4.5"":[100,null],""5.5"":[215,null],""6.5"":[450,null]},""czr"":{""2.5"":[-1000,null],""3.5"":[-280,null],""4.5"":[-113,null],""5.5"":[189,null],""6.5"":[380,null],""7.5"":[750,null]},""dk"":{""1.5"":[-3200,null],""2.5"":[-660,null],""3.5"":[-236,null],""4.5"":[100,null],""5.5"":[221,null],""6.5"":[473,null],""7.5"":[1040,null]},""mgm"":{""4.5"":[-115,null],""6.5"":[340,null],""5.5"":[175,null],""2.5"":[-650,null],""3.5"":[-250,null]}}",4.5,0.4237,+136,-136,under,mgm,4.5,-120,0.0763,2026-08-20T15:31:50Z,2026-08-20T15:31:50Z
2026-08-20,824474,663903,Brady Singer,Cincinnati Reds,St. Louis Cardinals,1,R,104,557,24,125.7,163,716,25.5,23.17,24.92,0.1971,0.892,confirmed,9,0.2041,0.923,0.1816,4.5,0.6545,0.4706,0.3026,0.1743,0.0903,0.0422,4.5,103,-132,4.5,112,-142,4.5,-110,-130,,,,"{""fd"":{""2.5"":[-720,null],""3.5"":[-245,null],""4.5"":[112,null],""5.5"":[235,null],""6.5"":[480,null]},""czr"":{""2.5"":[-850,null],""3.5"":[-230,null],""4.5"":[101,null],""5.5"":[205,null],""6.5"":[425,null],""7.5"":[850,null]},""dk"":{""1.5"":[-2600,null],""2.5"":[-620,null],""3.5"":[-228,null],""4.5"":[101,null],""5.5"":[219,null],""6.5"":[488,null],""7.5"":[1040,null]},""mgm"":{""6.5"":[340,null],""4.5"":[-110,null],""3.5"":[-225,null],""5.5"":[180,null],""2.5"":[-550,null]}}",4.5,0.4706,+112,-112,over,fd,4.5,112,0.0249,2026-08-20T15:31:50Z,2026-08-20T15:31:50Z
2026-08-20,824395,694738,Landen Roupp,San Francisco Giants,Cleveland Guardians,0,R,128,548,24,129.3,102,476,23.25,22.78,23.13,0.229,1.036,confirmed,9,0.1848,0.836,0.1917,4.36,0.6333,0.4467,0.2806,0.1573,0.079,0.0357,4.5,109,-139,4.5,118,-150,4.5,105,-155,,,,"{""fd"":{""2.5"":[-650,null],""3.5"":[-225,null],""4.5"":[118,null],""5.5"":[240,null],""6.5"":[480,null]},""dk"":{""1.5"":[-3000,null],""2.5"":[-630,null],""3.5"":[-226,null],""4.5"":[105,null],""5.5"":[234,null],""6.5"":[513,null],""7.5"":[1140,null]},""czr"":{""2.5"":[-750,null],""3.5"":[-218,null],""4.5"":[108,null],""5.5"":[225,null],""6.5"":[475,null],""7.5"":[1000,null]},""mgm"":{""6.5"":[425,null],""4.5"":[110,null],""3.5"":[-200,null],""5.5"":[210,null],""2.5"":[-525,null]}}",4.5,0.4467,+124,-124,over,fd,4.5,118,0.0134,2026-08-20T15:31:50Z,2026-08-20T15:31:50Z
2026-08-20,824395,668909,Gavin Williams,Cleveland Guardians,San Francisco Giants,1,R,190,597,25,149.0,173,704,22.88,23.72,23.09,0.2987,1.351,confirmed,9,0.2123,0.96,0.288,6.55,0.8862,0.7844,0.6476,0.4931,0.3438,0.219,7.5,-111,-114,7.5,102,-130,,,,,,,"{""fd"":{""4.5"":[-1400,null],""5.5"":[-500,null],""6.5"":[-215,null],""7.5"":[102,null],""8.5"":[190,null],""9.5"":[360,null],""10.5"":[750,null]},""dk"":{""3.5"":[-4000,null],""4.5"":[-1120,null],""5.5"":[-448,null],""6.5"":[-216,null],""7.5"":[-111,null],""8.5"":[170,null],""9.5"":[326,null],""10.5"":[610,null],""11.5"":[1140,null]},""czr"":{""9.5"":[290,null],""4.5"":[-1700,null],""5.5"":[-460,null],""6.5"":[-213,null],""7.5"":[-112,null],""8.5"":[161,null]}}",7.5,0.3438,+191,-191,under,dk,7.5,-114,0.153,2026-08-20T15:31:50Z,2026-08-20T15:31:50Z
2026-08-20,822934,669456,Shane Bieber,Toronto Blue Jays,Tampa Bay Rays,0,R,37,217,10,48.7,37,159,21.75,21.72,21.74,0.1972,0.892,confirmed,9,0.1815,0.821,0.161,3.5,0.4667,0.2821,0.1496,0.0701,0.0293,0.011,3.5,-137,107,3.5,-122,-104,3.5,-160,110,,,,"{""fd"":{""2.5"":[-360,null],""3.5"":[-122,null],""4.5"":[186,null],""5.5"":[420,null]},""czr"":{""2.5"":[-420,null],""3.5"":[-145,null],""4.5"":[160,null],""5.5"":[340,null],""6.5"":[750,null]},""dk"":{""1.5"":[-1360,null],""2.5"":[-368,null],""3.5"":[-140,null],""4.5"":[165,null],""5.5"":[362,null],""6.5"":[800,null],""7.5"":[1640,null]},""mgm"":{""4.5"":[140,null],""5.5"":[300,null],""6.5"":[575,null],""2.5"":[-375,null],""3.5"":[-155,null]}}",3.5,0.4667,+114,-114,under,mgm,3.5,110,0.097,2026-08-20T15:31:50Z,2026-08-20T15:31:50Z
2026-08-20,822934,693855,Ian Seymour,Tampa Bay Rays,Toronto Blue Jays,1,L,115,399,10,96.3,64,242,21.75,20.1,21.34,0.2737,1.238,confirmed,9,0.1815,0.821,0.2275,4.72,0.6943,0.5166,0.3442,0.205,0.1094,0.0525,5.5,112,-143,5.5,118,-150,5.5,105,-155,,,,"{""fd"":{""2.5"":[-2500,null],""3.5"":[-530,null],""4.5"":[-210,null],""5.5"":[118,null],""6.5"":[240,null],""7.5"":[470,null]},""czr"":{""3.5"":[-590,null],""4.5"":[-205,null],""5.5"":[105,null],""6.5"":[205,null],""7.5"":[400,null],""8.5"":[800,null]},""dk"":{""2.5"":[-1620,null],""3.5"":[-478,null],""4.5"":[-195,null],""5.5"":[112,null],""6.5"":[236,null],""7.5"":[481,null],""8.5"":[1000,null]},""mgm"":{""5.5"":[-115,null],""6.5"":[165,null],""7.5"":[310,null],""3.5"":[-500,null],""4.5"":[-225,null]}}",5.5,0.3442,+191,-191,under,mgm,5.5,-155,0.101,2026-08-20T15:31:50Z,2026-08-20T15:31:50Z
2026-08-20,824074,695611,Gage Jump,Athletics,Kansas City Royals,0,L,85,338,15,78.0,0,0,22.25,22.41,22.29,0.2402,1.086,confirmed,9,0.192,0.869,0.2093,4.55,0.6666,0.4841,0.3139,0.1818,0.0943,0.044,4.5,-145,113,4.5,-148,116,4.5,-155,105,,,,"{""fd"":{""2.5"":[-1400,null],""3.5"":[-400,null],""4.5"":[-148,null],""5.5"":[144,null],""6.5"":[300,null],""7.5"":[600,null]},""czr"":{""2.5"":[-2000,null],""3.5"":[-420,null],""4.5"":[-162,null],""5.5"":[129,null],""6.5"":[255,null],""7.5"":[500,null],""8.5"":[1000,null]},""dk"":{""2.5"":[-970,null],""3.5"":[-341,null],""4.5"":[-145,null],""5.5"":[146,null],""6.5"":[300,null],""7.5"":[630,null],""8.5"":[1280,null]},""mgm"":{""6.5"":[250,null],""2.5"":[-900,null],""4.5"":[-155,null],""3.5"":[-325,null],""5.5"":[130,null]}}",4.5,0.4841,+107,-107,under,fd,4.5,116,0.0791,2026-08-20T15:31:50Z,2026-08-20T15:31:50Z
2026-08-20,824074,677976,Randy Dobnak,Kansas City Royals,Athletics,1,R,25,176,6,41.7,1,19,22.5,22.26,22.44,0.1763,0.798,confirmed,9,0.2096,0.948,0.1667,3.63,0.4925,0.3053,0.1663,0.0801,0.0344,0.0133,3.5,119,-152,3.5,122,-156,3.5,105,-155,,,,"{""fd"":{""2.5"":[-265,null],""3.5"":[122,null],""4.5"":[280,null],""5.5"":[600,null]},""czr"":{""1.5"":[-1250,null],""2.5"":[-245,null],""3.5"":[111,null],""4.5"":[250,null],""5.5"":[600,null]},""dk"":{""1.5"":[-720,null],""2.5"":[-215,null],""3.5"":[122,null],""4.5"":[288,null],""5.5"":[650,null],""6.5"":[1460,null]},""mgm"":{""2.5"":[-210,null],""6.5"":[850,null],""4.5"":[230,null],""3.5"":[110,null],""5.5"":[450,null]}}",3.5,0.4925,+103,-103,over,fd,3.5,122,0.0675,2026-08-20T15:31:50Z,2026-08-20T15:31:50Z
2026-08-20,824589,656550,Grant Holmes,Atlanta Braves,Chicago White Sox,0,R,97,507,23,117.7,123,492,21.62,21.17,21.51,0.2056,0.93,confirmed,9,0.2283,1.033,0.2124,4.62,0.6774,0.4966,0.3255,0.1907,0.1002,0.0473,4.5,106,-135,4.5,116,-148,4.5,-110,-135,,,,"{""dk"":{""1.5"":[-3200,null],""2.5"":[-680,null],""3.5"":[-230,null],""4.5"":[106,null],""5.5"":[244,null],""6.5"":[565,null],""7.5"":[1320,null]},""fd"":{""2.5"":[-700,null],""3.5"":[-230,null],""4.5"":[116,null],""5.5"":[240,null],""6.5"":[520,null]},""czr"":{""2.5"":[-750,null],""3.5"":[-213,null],""4.5"":[107,null],""5.5"":[230,null],""6.5"":[500,null],""7.5"":[1000,null]},""mgm"":{""5.5"":[200,null],""6.5"":[390,null],""4.5"":[-105,null],""3.5"":[-235,null],""2.5"":[-625,null]}}",4.5,0.4966,+101,-101,over,fd,4.5,116,0.0597,2026-08-20T15:31:50Z,2026-08-20T15:31:50Z
2026-08-20,824589,641743,Anthony Kay,Chicago White Sox,Atlanta Braves,1,L,98,541,23,121.3,0,0,21.75,22.09,21.84,0.1919,0.868,confirmed,9,0.2183,0.988,0.1895,4.12,0.5909,0.4012,0.2414,0.129,0.0616,0.0264,4.5,112,-142,4.5,122,-156,4.5,-110,-130,,,,"{""dk"":{""1.5"":[-2700,null],""2.5"":[-572,null],""3.5"":[-209,null],""4.5"":[110,null],""5.5"":[246,null],""6.5"":[542,null],""7.5"":[1220,null]},""fd"":{""2.5"":[-650,null],""3.5"":[-225,null],""4.5"":[122,null],""5.5"":[240,null],""6.5"":[520,null]},""czr"":{""2.5"":[-800,null],""3.5"":[-213,null],""4.5"":[109,null],""5.5"":[225,null],""6.5"":[475,null],""7.5"":[1000,null]},""mgm"":{""5.5"":[195,null],""4.5"":[-105,null],""3.5"":[-220,null],""6.5"":[350,null],""2.5"":[-550,null]}}",4.5,0.4012,+149,-149,under,mgm,4.5,-130,0.0798,2026-08-20T15:31:50Z,2026-08-20T15:31:50Z
